index,pair_id,split,sequence_length,protein_chain_id,ligand_chain_id,rhea_id,uniprot_id,reactant_model,product_model,seq_cluster,structure_cluster,combined_cluster
1125,split__Q0VZ68__RHEA_24906__01,train,531,A,B,RHEA:24906,Q0VZ68,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_085/split__Q0VZ68__RHEA_24906__01__reactant/split__Q0VZ68__RHEA_24906__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_085/split__Q0VZ68__RHEA_24906__01__product/split__Q0VZ68__RHEA_24906__01__product_model.cif,640,626,603
1126,split__Q0WP12__RHEA_28014__00,train,227,A,B,RHEA:28014,Q0WP12,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_086/split__Q0WP12__RHEA_28014__00__reactant/split__Q0WP12__RHEA_28014__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_086/split__Q0WP12__RHEA_28014__00__product/split__Q0WP12__RHEA_28014__00__product_model.cif,641,627,604
1127,split__Q0WRJ2__RHEA_22640__00,train,326,A,B,RHEA:22640,Q0WRJ2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_087/split__Q0WRJ2__RHEA_22640__00__reactant/split__Q0WRJ2__RHEA_22640__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_087/split__Q0WRJ2__RHEA_22640__00__product/split__Q0WRJ2__RHEA_22640__00__product_model.cif,642,628,605
1128,split__Q0WSX8__RHEA_16301__00,train,255,A,B,RHEA:16301,Q0WSX8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_090/split__Q0WSX8__RHEA_16301__00__reactant/split__Q0WSX8__RHEA_16301__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_090/split__Q0WSX8__RHEA_16301__00__product/split__Q0WSX8__RHEA_16301__00__product_model.cif,643,629,606
1129,split__Q0WUY1__RHEA_18629__00,train,534,A,B,RHEA:18629,Q0WUY1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_091/split__Q0WUY1__RHEA_18629__00__reactant/split__Q0WUY1__RHEA_18629__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_091/split__Q0WUY1__RHEA_18629__00__product/split__Q0WUY1__RHEA_18629__00__product_model.cif,644,630,607
1130,split__Q0WV25__RHEA_19669__00,test,450,A,B,RHEA:19669,Q0WV25,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_092/split__Q0WV25__RHEA_19669__00__reactant/split__Q0WV25__RHEA_19669__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_092/split__Q0WV25__RHEA_19669__00__product/split__Q0WV25__RHEA_19669__00__product_model.cif,561,547,527
1131,split__Q0WW55__RHEA_13517__00,train,263,A,B,RHEA:13517,Q0WW55,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_095/split__Q0WW55__RHEA_13517__00__reactant/split__Q0WW55__RHEA_13517__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_095/split__Q0WW55__RHEA_13517__00__product/split__Q0WW55__RHEA_13517__00__product_model.cif,645,631,608
1132,split__Q0ZIH5__RHEA_49072__00,train,417,A,B,RHEA:49072,Q0ZIH5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_096/split__Q0ZIH5__RHEA_49072__00__reactant/split__Q0ZIH5__RHEA_49072__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_096/split__Q0ZIH5__RHEA_49072__00__product/split__Q0ZIH5__RHEA_49072__00__product_model.cif,20,20,20
1133,split__Q0ZIH5__RHEA_49076__01,train,417,A,B,RHEA:49076,Q0ZIH5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_097/split__Q0ZIH5__RHEA_49076__01__reactant/split__Q0ZIH5__RHEA_49076__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_097/split__Q0ZIH5__RHEA_49076__01__product/split__Q0ZIH5__RHEA_49076__01__product_model.cif,20,20,20
1134,split__Q108P1__RHEA_12805__00,train,358,A,B,RHEA:12805,Q108P1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_098/split__Q108P1__RHEA_12805__00__reactant/split__Q108P1__RHEA_12805__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_098/split__Q108P1__RHEA_12805__00__product/split__Q108P1__RHEA_12805__00__product_model.cif,213,204,198
1135,split__Q108P1__RHEA_75975__01,train,358,A,B,RHEA:75975,Q108P1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_099/split__Q108P1__RHEA_75975__01__reactant/split__Q108P1__RHEA_75975__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_099/split__Q108P1__RHEA_75975__01__product/split__Q108P1__RHEA_75975__01__product_model.cif,213,204,198
1136,split__Q10D00__RHEA_13065__00,train,579,A,B,RHEA:13065,Q10D00,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_102/split__Q10D00__RHEA_13065__00__reactant/split__Q10D00__RHEA_13065__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_102/split__Q10D00__RHEA_13065__00__product/split__Q10D00__RHEA_13065__00__product_model.cif,646,632,609
1137,split__Q10M74__RHEA_20780__00,train,285,A,B,RHEA:20780,Q10M74,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_103/split__Q10M74__RHEA_20780__00__reactant/split__Q10M74__RHEA_20780__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_103/split__Q10M74__RHEA_20780__00__product/split__Q10M74__RHEA_20780__00__product_model.cif,647,633,610
1138,split__Q10RE2__RHEA_34331__00,train,421,A,B,RHEA:34331,Q10RE2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_104/split__Q10RE2__RHEA_34331__00__reactant/split__Q10RE2__RHEA_34331__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_104/split__Q10RE2__RHEA_34331__00__product/split__Q10RE2__RHEA_34331__00__product_model.cif,648,634,611
1139,split__Q12BV1__RHEA_21492__01,test,326,A,B,RHEA:21492,Q12BV1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_106/split__Q12BV1__RHEA_21492__01__reactant/split__Q12BV1__RHEA_21492__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_106/split__Q12BV1__RHEA_21492__01__product/split__Q12BV1__RHEA_21492__01__product_model.cif,649,635,612
1140,split__Q12BV1__RHEA_49464__00,test,326,A,B,RHEA:49464,Q12BV1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_105/split__Q12BV1__RHEA_49464__00__reactant/split__Q12BV1__RHEA_49464__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_105/split__Q12BV1__RHEA_49464__00__product/split__Q12BV1__RHEA_49464__00__product_model.cif,649,635,612
1141,split__Q12XX5__RHEA_19309__01,train,272,A,B,RHEA:19309,Q12XX5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_108/split__Q12XX5__RHEA_19309__01__reactant/split__Q12XX5__RHEA_19309__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_108/split__Q12XX5__RHEA_19309__01__product/split__Q12XX5__RHEA_19309__01__product_model.cif,650,200,194
1142,split__Q12XX5__RHEA_31343__00,train,272,A,B,RHEA:31343,Q12XX5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_107/split__Q12XX5__RHEA_31343__00__reactant/split__Q12XX5__RHEA_31343__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_107/split__Q12XX5__RHEA_31343__00__product/split__Q12XX5__RHEA_31343__00__product_model.cif,650,200,194
1143,split__Q14T82__RHEA_75283__01,train,573,A,B,RHEA:75283,Q14T82,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_113/split__Q14T82__RHEA_75283__01__reactant/split__Q14T82__RHEA_75283__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_113/split__Q14T82__RHEA_75283__01__product/split__Q14T82__RHEA_75283__01__product_model.cif,651,636,613
1144,split__Q16772__RHEA_43936__01,train,222,A,B,RHEA:43936,Q16772,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_115/split__Q16772__RHEA_43936__01__reactant/split__Q16772__RHEA_43936__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_115/split__Q16772__RHEA_43936__01__product/split__Q16772__RHEA_43936__01__product_model.cif,493,476,459
1145,split__Q16850__RHEA_25286__01,train,509,A,B,RHEA:25286,Q16850,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_117/split__Q16850__RHEA_25286__01__reactant/split__Q16850__RHEA_25286__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_117/split__Q16850__RHEA_25286__01__product/split__Q16850__RHEA_25286__01__product_model.cif,451,637,419
1146,split__Q17449__RHEA_26136__00,train,572,A,B,RHEA:26136,Q17449,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_118/split__Q17449__RHEA_26136__00__reactant/split__Q17449__RHEA_26136__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_118/split__Q17449__RHEA_26136__00__product/split__Q17449__RHEA_26136__00__product_model.cif,652,398,384
1147,split__Q17449__RHEA_26506__01,train,572,A,B,RHEA:26506,Q17449,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_119/split__Q17449__RHEA_26506__01__reactant/split__Q17449__RHEA_26506__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_119/split__Q17449__RHEA_26506__01__product/split__Q17449__RHEA_26506__01__product_model.cif,652,398,384
1148,split__Q17CS8__RHEA_65560__01,train,477,A,B,RHEA:65560,Q17CS8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_121/split__Q17CS8__RHEA_65560__01__reactant/split__Q17CS8__RHEA_65560__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_121/split__Q17CS8__RHEA_65560__01__product/split__Q17CS8__RHEA_65560__01__product_model.cif,653,638,614
1149,split__Q17CS8__RHEA_65916__00,train,477,A,B,RHEA:65916,Q17CS8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_120/split__Q17CS8__RHEA_65916__00__reactant/split__Q17CS8__RHEA_65916__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_120/split__Q17CS8__RHEA_65916__00__product/split__Q17CS8__RHEA_65916__00__product_model.cif,653,638,614
1150,split__Q182W3__RHEA_13065__00,train,491,A,B,RHEA:13065,Q182W3,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_122/split__Q182W3__RHEA_13065__00__reactant/split__Q182W3__RHEA_13065__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_122/split__Q182W3__RHEA_13065__00__product/split__Q182W3__RHEA_13065__00__product_model.cif,654,558,538
1151,split__Q19468__RHEA_36839__00,train,453,A,B,RHEA:36839,Q19468,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_126/split__Q19468__RHEA_36839__00__reactant/split__Q19468__RHEA_36839__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_126/split__Q19468__RHEA_36839__00__product/split__Q19468__RHEA_36839__00__product_model.cif,655,639,615
1152,split__Q1EG72__RHEA_28266__01,test,548,A,B,RHEA:28266,Q1EG72,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_131/split__Q1EG72__RHEA_28266__01__reactant/split__Q1EG72__RHEA_28266__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_131/split__Q1EG72__RHEA_28266__01__product/split__Q1EG72__RHEA_28266__01__product_model.cif,53,6,6
1153,split__Q1EG72__RHEA_28282__00,test,548,A,B,RHEA:28282,Q1EG72,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_130/split__Q1EG72__RHEA_28282__00__reactant/split__Q1EG72__RHEA_28282__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_130/split__Q1EG72__RHEA_28282__00__product/split__Q1EG72__RHEA_28282__00__product_model.cif,53,6,6
1154,split__Q1EIR0__RHEA_11852__01,train,262,A,B,RHEA:11852,Q1EIR0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_133/split__Q1EIR0__RHEA_11852__01__reactant/split__Q1EIR0__RHEA_11852__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_133/split__Q1EIR0__RHEA_11852__01__product/split__Q1EIR0__RHEA_11852__01__product_model.cif,656,640,616
1155,split__Q1EIR0__RHEA_27642__00,train,262,A,B,RHEA:27642,Q1EIR0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_132/split__Q1EIR0__RHEA_27642__00__reactant/split__Q1EIR0__RHEA_27642__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_132/split__Q1EIR0__RHEA_27642__00__product/split__Q1EIR0__RHEA_27642__00__product_model.cif,656,640,616
1156,split__Q1EMV2__RHEA_28542__00,train,139,A,B,RHEA:28542,Q1EMV2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_134/split__Q1EMV2__RHEA_28542__00__reactant/split__Q1EMV2__RHEA_28542__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_134/split__Q1EMV2__RHEA_28542__00__product/split__Q1EMV2__RHEA_28542__00__product_model.cif,657,641,617
1157,split__Q1ENB6__RHEA_11412__00,train,484,A,B,RHEA:11412,Q1ENB6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_135/split__Q1ENB6__RHEA_11412__00__reactant/split__Q1ENB6__RHEA_11412__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_135/split__Q1ENB6__RHEA_11412__00__product/split__Q1ENB6__RHEA_11412__00__product_model.cif,658,642,618
1158,split__Q1ENB6__RHEA_19949__01,train,484,A,B,RHEA:19949,Q1ENB6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_136/split__Q1ENB6__RHEA_19949__01__reactant/split__Q1ENB6__RHEA_19949__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_136/split__Q1ENB6__RHEA_19949__01__product/split__Q1ENB6__RHEA_19949__01__product_model.cif,658,642,618
1159,split__Q1G3U6__RHEA_20441__00,train,282,A,B,RHEA:20441,Q1G3U6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_137/split__Q1G3U6__RHEA_20441__00__reactant/split__Q1G3U6__RHEA_20441__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_137/split__Q1G3U6__RHEA_20441__00__product/split__Q1G3U6__RHEA_20441__00__product_model.cif,659,643,619
1160,split__Q1GNW5__RHEA_45740__00,train,306,A,B,RHEA:45740,Q1GNW5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_138/split__Q1GNW5__RHEA_45740__00__reactant/split__Q1GNW5__RHEA_45740__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_138/split__Q1GNW5__RHEA_45740__00__product/split__Q1GNW5__RHEA_45740__00__product_model.cif,660,644,620
1161,split__Q1JPY5__RHEA_25286__01,train,499,A,B,RHEA:25286,Q1JPY5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_141/split__Q1JPY5__RHEA_25286__01__reactant/split__Q1JPY5__RHEA_25286__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_141/split__Q1JPY5__RHEA_25286__01__product/split__Q1JPY5__RHEA_25286__01__product_model.cif,661,645,621
1162,split__Q1JU72__RHEA_30051__01,train,304,A,B,RHEA:30051,Q1JU72,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_144/split__Q1JU72__RHEA_30051__01__reactant/split__Q1JU72__RHEA_30051__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_144/split__Q1JU72__RHEA_30051__01__product/split__Q1JU72__RHEA_30051__01__product_model.cif,662,646,622
1163,split__Q1JUP4__RHEA_11296__00,train,481,A,B,RHEA:11296,Q1JUP4,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_145/split__Q1JUP4__RHEA_11296__00__reactant/split__Q1JUP4__RHEA_11296__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_145/split__Q1JUP4__RHEA_11296__00__product/split__Q1JUP4__RHEA_11296__00__product_model.cif,663,647,623
1164,split__Q1JUP4__RHEA_47152__01,train,481,A,B,RHEA:47152,Q1JUP4,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_146/split__Q1JUP4__RHEA_47152__01__reactant/split__Q1JUP4__RHEA_47152__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_146/split__Q1JUP4__RHEA_47152__01__product/split__Q1JUP4__RHEA_47152__01__product_model.cif,663,647,623
1165,split__Q1JUQ1__RHEA_20968__00,train,583,A,B,RHEA:20968,Q1JUQ1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_147/split__Q1JUQ1__RHEA_20968__00__reactant/split__Q1JUQ1__RHEA_20968__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_147/split__Q1JUQ1__RHEA_20968__00__product/split__Q1JUQ1__RHEA_20968__00__product_model.cif,664,188,182
1166,split__Q1JUZ1__RHEA_45024__00,train,429,A,B,RHEA:45024,Q1JUZ1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_148/split__Q1JUZ1__RHEA_45024__00__reactant/split__Q1JUZ1__RHEA_45024__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_148/split__Q1JUZ1__RHEA_45024__00__product/split__Q1JUZ1__RHEA_45024__00__product_model.cif,665,648,624
1167,split__Q1JUZ1__RHEA_51644__01,train,429,A,B,RHEA:51644,Q1JUZ1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_149/split__Q1JUZ1__RHEA_51644__01__reactant/split__Q1JUZ1__RHEA_51644__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_149/split__Q1JUZ1__RHEA_51644__01__product/split__Q1JUZ1__RHEA_51644__01__product_model.cif,665,648,624
1168,split__Q1M7F4__RHEA_17525__00,train,233,A,B,RHEA:17525,Q1M7F4,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_151/split__Q1M7F4__RHEA_17525__00__reactant/split__Q1M7F4__RHEA_17525__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_151/split__Q1M7F4__RHEA_17525__00__product/split__Q1M7F4__RHEA_17525__00__product_model.cif,666,649,625
1169,split__Q1PCB0__RHEA_15149__01,train,257,A,B,RHEA:15149,Q1PCB0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_153/split__Q1PCB0__RHEA_15149__01__reactant/split__Q1PCB0__RHEA_15149__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_153/split__Q1PCB0__RHEA_15149__01__product/split__Q1PCB0__RHEA_15149__01__product_model.cif,667,650,626
1170,split__Q1PCB0__RHEA_15817__00,train,257,A,B,RHEA:15817,Q1PCB0,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_152/split__Q1PCB0__RHEA_15817__00__reactant/split__Q1PCB0__RHEA_15817__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_152/split__Q1PCB0__RHEA_15817__00__product/split__Q1PCB0__RHEA_15817__00__product_model.cif,667,650,626
1171,split__Q1PCB1__RHEA_10224__00,train,298,A,B,RHEA:10224,Q1PCB1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_154/split__Q1PCB1__RHEA_10224__00__reactant/split__Q1PCB1__RHEA_10224__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_154/split__Q1PCB1__RHEA_10224__00__product/split__Q1PCB1__RHEA_10224__00__product_model.cif,668,651,627
1172,split__Q1PCB1__RHEA_25104__01,train,298,A,B,RHEA:25104,Q1PCB1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_155/split__Q1PCB1__RHEA_25104__01__reactant/split__Q1PCB1__RHEA_25104__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_155/split__Q1PCB1__RHEA_25104__01__product/split__Q1PCB1__RHEA_25104__01__product_model.cif,668,651,627
1173,split__Q1PS23__RHEA_32999__00,train,495,A,B,RHEA:32999,Q1PS23,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_163/split__Q1PS23__RHEA_32999__00__reactant/split__Q1PS23__RHEA_32999__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_163/split__Q1PS23__RHEA_32999__00__product/split__Q1PS23__RHEA_32999__00__product_model.cif,669,652,628
